stateabb,ccode,year,irst,milex,milper,pec,tpop,upop,cinc,version,Expenditure,Population,Military_size,WG,Beta,Beta Corr
ANG,540,1981,10,688223,53,9106.72,7209,941,0.0010496,4,688223000,2403000,53000,2.21%,0.846942192,0.806942192
ANG,540,1982,10,781095,54,8881.211,7399,983,0.0010613,4,781095000,2466333.333,54000,2.19%,0.846715212,0.806715212
ANG,540,1983,10,563002,54,9493.645,7592,1025,0.0010188,4,563002000,2530666.667,54000,2.13%,0.845236434,0.805236434
ANG,540,1984,10,-9,60,9709.654,7793,1065,0.0010799,4,-9000,2597666.667,60000,2.31%,0.850874422,0.810874422
ANG,540,1985,10,983690,66,9970.074,8003,1106,0.0011484,4,983690000,2667666.667,66000,2.47%,0.855786657,0.815786657
ANG,540,1986,10,1090000,70,10049.67,8225,1215,0.0011828,4,1090000000,2741666.667,70000,2.55%,0.858176325,0.818176325
ANG,540,1987,10,819000,74,10805.12,8457,1323,0.001161,4,819000000,2819000,74000,2.63%,0.860310642,0.820310642
ANG,540,1988,10,819000,107,10462.18,8700,1432,0.0013475,4,819000000,2900000,107000,3.69%,0.883454949,0.843454949
ANG,540,1989,10,2690000,107,10558.92,9739,1541,0.0018316,4,2690000000,3246333.333,107000,3.30%,0.876807373,0.836807373
ANG,540,1990,10,2732000,115,10345.09,10020,1649,0.0018415,4,2732000000,3340000,115000,3.44%,0.879947065,0.839947065
ANG,540,1991,10,538965,150,10524.37,9515,1571,0.0016723,4,538965000,3171666.667,150000,4.73%,0.900736191,0.860736191
ANG,540,1992,10,-9,128,10819.23,10609,1751,0.0018104,4,-9000,3536333.333,128000,3.62%,0.883716374,0.843716374
ANG,540,1993,9,1100000,128,11065.58,10133,1851,0.0017683,4,1100000000,3377666.667,128000,3.79%,0.886414974,0.846414974
ANG,540,1994,9,524000,120,10470.37,10466,1956,0.0015898,4,524000000,3488666.667,120000,3.44%,0.880228442,0.840228442
ANG,540,1995,9,400000,100,14128.93,10816,2052,0.0014605,4,400000000,3605333.333,100000,2.77%,0.866234709,0.826234709
ANG,540,1996,9,460000,95,14165.02,11185,2154,0.0014532,4,460000000,3728333.333,95000,2.55%,0.860924391,0.820924391
ANG,540,1997,9,764000,95,13094.36,11569,2260,0.001521,4,764000000,3856333.333,95000,2.46%,0.859008103,0.819008103
ANG,540,1998,9,974000,100,13439.57,12092,2371,0.0016411,4,974000000,4030666.667,100000,2.48%,0.859883367,0.819883367
ANG,540,1999,9,1005000,100,14568.02,12479,2488,0.0016574,4,1005000000,4159666.667,100000,2.40%,0.858105981,0.818105981
ANG,540,2000,9,2000000,108,14888.93,12878,2608,0.0019218,4,2000000000,4292666.667,108000,2.52%,0.861376825,0.821376825
ANG,540,2001,9,1470000,130,14821.58,12883,2734,0.0020368,4,1470000000,4294333.333,130000,3.03%,0.873494365,0.833494365
ANG,540,2002,-9,1000000,100,16881.16,15164,2870,0.0021139,4,1000000000,5054666.667,100000,1.98%,0.847272409,0.807272409
ANG,540,2003,-9,366000,120,13266.12,15647,3013,0.0021194,4,366000000,5215666.667,120000,2.30%,0.857342464,0.817342464
ANG,540,2004,-9,958000,114,22133.8,16135,3162,0.0022754,4,958000000,5378333.333,114000,2.12%,0.852333803,0.812333803
ANG,540,2005,-9,1189000,108,23916.6,16618,3298,0.0022973,4,1189000000,5539333.333,108000,1.95%,0.847232665,0.807232665
ANG,540,2006,-9,1588000,108,26322.75,17089,3439,0.0023706,4,1588000000,5696333.333,108000,1.90%,0.845710427,0.805710427
ANG,540,2007,-9,2264000,107,28484.58,17555,3587,0.0024825,4,2264000000,5851666.667,107000,1.83%,0.843653262,0.803653262
ARG,160,1841,0,386,7,20,643,102,0.0033369,4,386000,214333.3333,7000,3.27%,0.848785519,0.808785519
ARG,160,1849,0,366,2,50,891,111,0.0027303,4,366000,297000,2000,0.67%,0.727400122,0.687400122
ARG,160,1850,0,485,4,52,928,112,0.0031368,4,485000,309333.3333,4000,1.29%,0.779887233,0.739887233
ARG,160,1851,0,-9,5,55,966,114,0.0026585,4,-9000,322000,5000,1.55%,0.795014216,0.755014216
ARG,160,1852,0,-9,7,65,1006,115,0.0027388,4,-9000,335333.3333,7000,2.09%,0.818925131,0.778925131
ARG,160,1853,0,-9,6,60,1047,116,0.0026165,4,-9000,349000,6000,1.72%,0.804283848,0.764283848
ARG,160,1854,0,-9,4,58,1090,118,0.0024463,4,-9000,363333.3333,4000,1.10%,0.770086087,0.730086087
ARG,160,1855,0,-9,3,73,1126,122,0.0023502,4,-9000,375333.3333,3000,0.80%,0.745723699,0.705723699
ARG,160,1856,0,-9,5,81,1163,126,0.0024458,4,-9000,387666.6667,5000,1.29%,0.78354769,0.74354769
ARG,160,1857,0,196,6,83,1202,130,0.0024761,4,196000,400666.6667,6000,1.50%,0.795676862,0.755676862
ARG,160,1858,0,-9,5,114,1241,134,0.0026184,4,-9000,413666.6667,5000,1.21%,0.779614772,0.739614772
ARG,160,1859,0,-9,5,140,1283,138,0.0026541,4,-9000,427666.6667,5000,1.17%,0.777613525,0.737613525
ARG,160,1860,0,253,5,143,1325,142,0.0020699,4,253000,441666.6667,5000,1.13%,0.775686505,0.735686505
ARG,160,1861,0,-9,5,168,1369,146,0.0020664,4,-9000,456333.3333,5000,1.10%,0.773741893,0.733741893
ARG,160,1862,0,-9,6,177,1414,150,0.0021622,4,-9000,471333.3333,6000,1.27%,0.785783026,0.745783026
ARG,160,1863,0,-9,12,172,1461,155,0.0023729,4,-9000,487000,12000,2.46%,0.836749139,0.796749139
ARG,160,1864,0,-9,12,177,1509,159,0.0023464,4,-9000,503000,12000,2.39%,0.834688804,0.794688804
ARG,160,1865,0,564,15,167,1559,164,0.002737,4,564000,519666.6667,15000,2.89%,0.849576404,0.809576404
ARG,160,1866,0,-9,15,182,1616,169,0.0026791,4,-9000,538666.6667,15000,2.78%,0.847264659,0.807264659
ARG,160,1867,0,298,15,184,1675,174,0.0025382,4,298000,558333.3333,15000,2.69%,0.844968664,0.804968664
ARG,160,1868,0,623,15,182,1737,180,0.0029384,4,623000,579000,15000,2.59%,0.842654144,0.802654144
ARG,160,1869,0,751,15,220,1802,178,0.0031576,4,751000,600666.6667,15000,2.50%,0.840327553,0.800327553
ARG,160,1870,0,746,15,219,1859,185,0.0029051,4,746000,619666.6667,15000,2.42%,0.8383654,0.7983654
ARG,160,1871,0,126,9,244,1910,192,0.0020759,4,126000,636666.6667,9000,1.41%,0.798443556,0.758443556
ARG,160,1872,0,115,6,240,1963,200,0.002065,4,115000,654333.3333,6000,0.92%,0.766533529,0.726533529
ARG,160,1873,0,175,7,233,2017,207,0.0021499,4,175000,672333.3333,7000,1.04%,0.776471219,0.736471219
ARG,160,1874,0,115,7,253,2073,216,0.0021266,4,115000,691000,7000,1.01%,0.774889762,0.734889762
ARG,160,1875,0,90,7,263,2132,224,0.0021031,4,90000,710666.6667,7000,0.98%,0.773275815,0.733275815
ARG,160,1876,0,100,10,270,2192,233,0.0022106,4,100000,730666.6667,10000,1.37%,0.798103299,0.758103299
ARG,160,1877,0,104,10,266,2255,242,0.0022153,4,104000,751666.6667,10000,1.33%,0.796431853,0.756431853
ARG,160,1878,0,974,10,269,2320,252,0.0029395,4,974000,773333.3333,10000,1.29%,0.79476261,0.75476261
ARG,160,1879,0,896,8,305,2387,262,0.0030104,4,896000,795666.6667,8000,1.01%,0.776673869,0.736673869
ARG,160,1880,0,784,9,392,2457,272,0.0029934,4,784000,819000,9000,1.10%,0.783675585,0.743675585
ARG,160,1881,0,1093,9,410,2529,283,0.0032496,4,1093000,843000,9000,1.07%,0.782016717,0.742016717
ARG,160,1882,0,1234,10,399,2602,295,0.0033776,4,1234000,867333.3333,10000,1.15%,0.78809483,0.74809483
ARG,160,1883,0,1359,8,407,2678,318,0.003597,4,1359000,892666.6667,8000,0.90%,0.770153415,0.730153415
ARG,160,1884,0,1530,9,389,2757,342,0.0037524,4,1530000,919000,9000,0.98%,0.777100627,0.737100627
ARG,160,1885,0,1684,9,414,2839,369,0.0039539,4,1684000,946333.3333,9000,0.95%,0.775445448,0.735445448
ARG,160,1886,0,1538,12,409,2923,398,0.004027,4,1538000,974333.3333,12000,1.23%,0.794668117,0.754668117
ARG,160,1887,0,1584,10,336,3011,429,0.0039658,4,1584000,1003666.667,10000,1.00%,0.779769045,0.739769045
ARG,160,1888,0,1708,10,661,3108,462,0.0040795,4,1708000,1036000,10000,0.97%,0.777984012,0.737984012
ARG,160,1889,0,1085,10,516,3212,499,0.0036458,4,1085000,1070666.667,10000,0.93%,0.776139642,0.736139642
ARG,160,1890,0,1082,8,354,3323,538,0.0035456,4,1082000,1107666.667,8000,0.72%,0.758212033,0.718212033
ARG,160,1891,0,1078,8,522,3434,563,0.0036631,4,1078000,1144666.667,8000,0.70%,0.756426223,0.716426223
ARG,160,1892,0,-9,10,586,3548,590,0.0035526,4,-9000,1182666.667,10000,0.85%,0.770617452,0.730617452
ARG,160,1893,0,1304,11,751,3668,619,0.0040826,4,1304000,1222666.667,11000,0.90%,0.775588543,0.735588543
ARG,160,1894,0,1335,10,854,3793,648,0.0040921,4,1335000,1264333.333,10000,0.79%,0.766955075,0.726955075
ARG,160,1895,0,1381,15,869,3906,680,0.0043,4,1381000,1302000,15000,1.15%,0.79415436,0.75415436
ARG,160,1896,0,3191,19,784,4013,712,0.0057526,4,3191000,1337666.667,19000,1.42%,0.809390422,0.769390422
ARG,160,1897,0,3211,20,885,4152,747,0.0055302,4,3211000,1384000,20000,1.45%,0.811068772,0.771068772
ARG,160,1898,0,1848,43,1101,4296,782,0.0052247,4,1848000,1432000,43000,3.00%,0.863120752,0.823120752
ARG,160,1899,0,1663,18,780,4418,820,0.0043357,4,1663000,1472666.667,18000,1.22%,0.80010419,0.76010419
ARG,160,1900,0,2406,18,939,4610,859,0.0045466,4,2406000,1536666.667,18000,1.17%,0.797714809,0.757714809
ARG,160,1901,0,2004,18,1060,4740,901,0.0044703,4,2004000,1580000,18000,1.14%,0.796160547,0.756160547
ARG,160,1902,0,2283,24,1079,4870,944,0.0048406,4,2283000,1623333.333,24000,1.48%,0.814771782,0.774771782
ARG,160,1903,0,2134,24,1431,4980,988,0.0048951,4,2134000,1660000,24000,1.45%,0.81350113,0.77350113
ARG,160,1904,0,2173,24,1501,5100,1034,0.004842,4,2173000,1700000,24000,1.41%,0.812150941,0.772150941
ARG,160,1905,0,2247,24,2358,5290,1082,0.0046884,4,2247000,1763333.333,24000,1.36%,0.810085503,0.770085503
ARG,160,1906,0,2640,24,2357,5520,1112,0.0051279,4,2640000,1840000,24000,1.30%,0.807695467,0.767695467
ARG,160,1907,0,2905,24,2869,5820,1163,0.0054694,4,2905000,1940000,24000,1.24%,0.804743084,0.764743084
ARG,160,1908,0,2905,18,2234,6150,1215,0.0052472,4,2905000,2050000,18000,0.88%,0.781894593,0.741894593
ARG,160,1909,0,3338,27,3354,6430,1260,0.005768,4,3338000,2143333.333,27000,1.26%,0.807320336,0.767320336
ARG,160,1910,0,3504,29,3746,6800,1318,0.0059832,4,3504000,2266666.667,29000,1.28%,0.809116924,0.769116924
ARG,160,1911,0,3943,30,3636,7070,1378,0.0060356,4,3943000,2356666.667,30000,1.27%,0.809280238,0.769280238
ARG,160,1912,0,4568,30,3801,7470,1469,0.0063548,4,4568000,2490000,30000,1.20%,0.806256136,0.766256136
ARG,160,1913,0,4841,30,3221,7840,1530,0.0060423,4,4841000,2613333.333,30000,1.15%,0.803618267,0.763618267
ARG,160,1914,0,12701,30,2525,8000,1591,0.0050074,4,12701000,2666666.667,30000,1.13%,0.802521018,0.762521018
ARG,160,1915,0,22273,30,1837,8150,1659,0.0043983,4,22273000,2716666.667,30000,1.10%,0.801514739,0.761514739
ARG,160,1916,0,10856,30,813,8300,1727,0.0042717,4,10856000,2766666.667,30000,1.08%,0.800529264,0.760529264
ARG,160,1917,0,11805,30,969,8450,1795,0.0043896,4,11805000,2816666.667,30000,1.07%,0.799563797,0.759563797
ARG,160,1918,0,12197,31,1454,8600,1869,0.0044706,4,12197000,2866666.667,31000,1.08%,0.800822881,0.760822881
ARG,160,1919,0,-9,28,2223,8750,1946,0.0058881,4,-9000,2916666.667,28000,0.96%,0.793055146,0.753055146
ARG,160,1920,0,27931,29,2068,8970,2032,0.0055597,4,27931000,2990000,29000,0.97%,0.794087835,0.754087835
ARG,160,1921,0,28783,30,2682,9220,2123,0.0058806,4,28783000,3073333.333,30000,0.98%,0.794895999,0.754895999
ARG,160,1922,0,26748,29,3206,9520,2217,0.0060495,4,26748000,3173333.333,29000,0.91%,0.790931216,0.750931216
ARG,160,1923,0,43032,34,4009,9890,2316,0.0070244,4,43032000,3296666.667,34000,1.03%,0.799520196,0.759520196
ARG,160,1924,0,37485,38,4115,10220,2419,0.0076248,4,37485000,3406666.667,38000,1.12%,0.805170222,0.765170222
ARG,160,1925,0,46190,37,4128,10500,2526,0.0076569,4,46190000,3500000,37000,1.06%,0.801956123,0.761956123
ARG,160,1926,0,59509,37,5122,10800,2638,0.0082993,4,59509000,3600000,37000,1.03%,0.800459625,0.760459625
ARG,160,1927,0,50322,37,5055,11130,2755,0.0077393,4,50322000,3710000,37000,1.00%,0.79886691,0.75886691
ARG,160,1928,0,48982,37,5158,11440,2878,0.0073599,4,48982000,3813333.333,37000,0.97%,0.797418692,0.757418692
ARG,160,1929,0,46838,38,5512,11750,3006,0.0073053,4,46838000,3916666.667,38000,0.97%,0.797770944,0.757770944
ARG,160,1930,0,60441,38,5013,12050,3139,0.0075456,4,60441000,4016666.667,38000,0.95%,0.796448244,0.756448244
ARG,160,1931,0,44626,42,5368,12290,3279,0.0074675,4,44626000,4096666.667,42000,1.03%,0.801989964,0.761989964
ARG,160,1932,0,35302,43,5715,12520,3424,0.0076808,4,35302000,4173333.333,43000,1.03%,0.802558078,0.762558078
ARG,160,1933,0,43024,43,6271,12730,3577,0.0078218,4,43024000,4243333.333,43000,1.01%,0.801683305,0.761683305
ARG,160,1934,0,38557,44,6430,12940,3736,0.0073078,4,38557000,4313333.333,44000,1.02%,0.802329527,0.762329527
ARG,160,1935,0,45183,44,6595,13150,3901,0.0069791,4,45183000,4383333.333,44000,1.00%,0.801484957,0.761484957
ARG,160,1936,0,58311,44,7198,13370,4075,0.0072561,4,58311000,4456666.667,44000,0.99%,0.800616373,0.760616373
ARG,160,1937,0,82099,57,7073,13610,4256,0.007513,4,82099000,4536666.667,57000,1.26%,0.81657555,0.77657555
ARG,160,1938,0,41860,59,7358,13840,4445,0.0070845,4,41860000,4613333.333,59000,1.28%,0.817931211,0.777931211
ARG,160,1939,18,58984,61,6822,14060,4620,0.0067641,4,58984000,4686666.667,61000,1.30%,0.819261717,0.779261717
ARG,160,1946,133,255555,62,6636,15650,5739,0.0085098,4,255555000,5216666.667,62000,1.19%,0.814638258,0.774638258
ARG,160,1947,125,282293,62,7876,15930,5905,0.0082282,4,282293000,5310000,62000,1.17%,0.813705352,0.773705352
ARG,160,1948,122,299976,62,7410,16284,6075,0.0082709,4,299976000,5428000,62000,1.14%,0.812552049,0.772552049
ARG,160,1949,125,489598,62,7482,16671,6251,0.0084501,4,489598000,5557000,62000,1.12%,0.811323187,0.771323187
ARG,160,1950,130,320525,62,10349,17150,6431,0.0080032,4,320525000,5716666.667,62000,1.08%,0.809846041,0.769846041
ARG,160,1951,132,326267,62,12038,17468,6617,0.0075661,4,326267000,5822666.667,62000,1.06%,0.808890876,0.768890876
ARG,160,1952,126,442667,62,12116,17824,6808,0.0072042,4,442667000,5941333.333,62000,1.04%,0.807844579,0.767844579
ARG,160,1953,174,503333,71,12944,18194,7005,0.0073377,4,503333000,6064666.667,71000,1.17%,0.815460637,0.775460637
ARG,160,1954,186,566133,71,13459,18564,7207,0.0074129,4,566133000,6188000,71000,1.15%,0.814410821,0.774410821
ARG,160,1955,218,411867,148,13525,18928,7415,0.0073768,4,411867000,6309333.333,148000,2.35%,0.860313184,0.820313184
ARG,160,1956,202,301111,148,14859,19281,7629,0.0071589,4,301111000,6427000,148000,2.30%,0.859299104,0.819299104
ARG,160,1957,221,395278,147,17896,19625,7850,0.0073708,4,395278000,6541666.667,147000,2.25%,0.857898821,0.817898821
ARG,160,1958,244,265703,145,17713,19961,7988,0.0070229,4,265703000,6653666.667,145000,2.18%,0.856099877,0.816099877
ARG,160,1959,214,252657,145,19287,20289,8309,0.0069331,4,252657000,6763000,145000,2.14%,0.855212666,0.815212666
ARG,160,1960,277,288613,130,20867,20616,8595,0.0067581,4,288613000,6872000,130000,1.89%,0.847407723,0.807407723
ARG,160,1961,442,330919,127,22752,20951,8692,0.0068013,4,330919000,6983666.667,127000,1.82%,0.845059449,0.805059449
ARG,160,1962,644,404818,129,25766,21284,8789,0.0068319,4,404818000,7094666.667,129000,1.82%,0.845205211,0.805205211
ARG,160,1963,913,299687,155,25926,21616,8885,0.0068134,4,299687000,7205333.333,155000,2.15%,0.856004888,0.816004888
ARG,160,1964,1267,340815,155,27539,21949,8982,0.0068578,4,340815000,7316333.333,155000,2.12%,0.855176928,0.815176928
ARG,160,1965,1371,428781,155,30656,22283,9079,0.006999,4,428781000,7427666.667,155000,2.09%,0.854360575,0.814360575
ARG,160,1966,1286,510499,160,34349,22612,9175,0.0068939,4,510499000,7537333.333,160000,2.12%,0.85557473,0.81557473
ARG,160,1967,1348,341560,160,34837,22934,9272,0.006574,4,341560000,7644666.667,160000,2.09%,0.854811449,0.814811449
ARG,160,1968,1579,307000,160,37762,23261,9369,0.0064825,4,307000000,7753666.667,160000,2.06%,0.854048568,0.814048568
ARG,160,1969,1720,434631,160,39359,23600,9465,0.0064754,4,434631000,7866666.667,160000,2.03%,0.853270337,0.813270337
ARG,160,1970,1859,514286,140,46367.18,23963,9562,0.0061743,4,514286000,7987666.667,140000,1.75%,0.84404916,0.80404916
ARG,160,1971,1743,478261,140,49895.31,24354,9659,0.0061157,4,478261000,8118000,140000,1.72%,0.843190493,0.803190493
ARG,160,1972,1929,426829,140,52019.18,24770,9756,0.0059526,4,426829000,8256666.667,140000,1.70%,0.842293799,0.802293799
ARG,160,1973,1995,468085,160,53948.95,25198,9852,0.0059622,4,468085000,8399333.333,160000,1.90%,0.84976396,0.80976396
ARG,160,1974,2196,719101,150,55302.43,25628,9949,0.0059267,4,719101000,8542666.667,150000,1.76%,0.84481945,0.80481945
ARG,160,1975,2043,628415,160,55183.5,26049,10046,0.0058571,4,628415000,8683000,160000,1.84%,0.847997363,0.807997363
ARG,160,1976,2244,571428,155,58684.85,26458,10451,0.0058328,4,571428000,8819333.333,155000,1.76%,0.84518605,0.80518605
ARG,160,1977,2671,1020608,155,61449.12,26862,10856,0.006122,4,1020608000,8954000,155000,1.73%,0.844385929,0.804385929
ARG,160,1978,2651,1491581,155,61972.02,27266,11262,0.0061636,4,1491581000,9088666.667,155000,1.71%,0.843599233,0.803599233
ARG,160,1979,3090,2641609,155,65424.25,27675,11667,0.0065408,4,2641609000,9225000,155000,1.68%,0.842816045,0.802816045
ARG,160,1980,2556,3060636,155,69521.81,28094,12072,0.006522,4,3060636000,9364666.667,155000,1.66%,0.842027093,0.802027093
ARG,160,1981,2389,3573110,155,68877.6,28525,12266,0.0065027,4,3573110000,9508333.333,155000,1.63%,0.841229233,0.801229233
ARG,160,1982,2752,4147000,175,70309.05,28966,12460,0.0067969,4,4147000000,9655333.333,175000,1.81%,0.847972671,0.807972671
ARG,160,1983,2828,2337872,175,71453.76,29412,12655,0.006338,4,2337872000,9804000,175000,1.78%,0.847167801,0.807167801
ARG,160,1984,2508,2282003,174,78634.93,29859,12849,0.0059533,4,2282003000,9953000,174000,1.75%,0.846019131,0.806019131
ARG,160,1985,2775,1889000,129,78635.73,30305,13043,0.0056326,4,1889000000,10101666.67,129000,1.28%,0.826687394,0.786687394
ARG,160,1986,3116,1150000,104,77236.48,30748,13318,0.0053243,4,1150000000,10249333.33,104000,1.01%,0.8125994,0.7725994
ARG,160,1987,3463,1220000,118,82843.07,31192,13593,0.0054719,4,1220000000,10397333.33,118000,1.13%,0.819694981,0.779694981
ARG,160,1988,3527,1240000,95,87315.22,31636,13869,0.0052905,4,1240000000,10545333.33,95000,0.90%,0.805571513,0.765571513
ARG,160,1989,3909,790800,95,89974.13,32081,14144,0.0053362,4,790800000,10693666.67,95000,0.89%,0.804876282,0.764876282
ARG,160,1990,3636,770980,85,90541.58,32527,14419,0.0051069,4,770980000,10842333.33,85000,0.78%,0.79732406,0.75732406
ARG,160,1991,2991,2720000,70,93022.66,32974,14694,0.0054669,4,2720000000,10991333.33,70000,0.64%,0.784677208,0.744677208
ARG,160,1992,2700,2600000,65,90711.57,33421,14922,0.0053667,4,2600000000,11140333.33,65000,0.58%,0.779458838,0.739458838
ARG,160,1993,2886,2700000,65,86533.07,33869,15153,0.0053163,4,2700000000,11289666.67,65000,0.58%,0.778819711,0.738819711
ARG,160,1994,3289,3738000,69,89110.45,34318,15388,0.0055422,4,3738000000,11439333.33,69000,0.60%,0.781863063,0.741863063
ARG,160,1995,3581,3879000,65,88240.67,34768,15608,0.0054818,4,3879000000,11589333.33,65000,0.56%,0.777565348,0.737565348
ARG,160,1996,4075,4644000,65,93318.53,35220,15831,0.0056748,4,4644000000,11740000,65000,0.55%,0.776948365,0.736948365
ARG,160,1997,4169,4972000,65,100024.3,35672,16058,0.0057154,4,4972000000,11890666.67,65000,0.55%,0.77634021,0.73634021
ARG,160,1998,4216,5365000,73,100607.4,36123,16287,0.0058792,4,5365000000,12041000,73000,0.61%,0.782861283,0.742861283
ARG,160,1999,3799,5418000,73,107651.4,36577,16520,0.0057757,4,5418000000,12192333.33,73000,0.60%,0.782262017,0.742262017
ARG,160,2000,4474,4776000,71,107570.9,37032,16723,0.0056193,4,4776000000,12344000,71000,0.58%,0.779968476,0.739968476
ARG,160,2001,4107,4408000,70,117034.3,37156,16929,0.0054956,4,4408000000,12385333.33,70000,0.57%,0.778940314,0.738940314
ARG,160,2002,4356,1466000,69,115654.3,37516,17137,0.0048442,4,1466000000,12505333.33,69000,0.55%,0.777600214,0.737600214
ARG,160,2003,5044,1507000,71,124910.7,37870,17348,0.0047846,4,1507000000,12623333.33,71000,0.56%,0.77890107,0.73890107
ARG,160,2004,5133,1629000,71,129631.9,38226,17561,0.0047971,4,1629000000,12742000,71000,0.56%,0.778455609,0.738455609
ARG,160,2005,5380,1780000,71,131414.3,38592,17770,0.004791,4,1780000000,12864000,71000,0.55%,0.778002463,0.738002463
ARG,160,2006,5533,1873000,71,140350.9,38971,17982,0.00475,4,1873000000,12990333.33,71000,0.55%,0.777538276,0.737538276
ARG,160,2007,5387,2093000,72,146287.8,39356,18196,0.0047209,4,2093000000,13118666.67,72000,0.55%,0.777925262,0.737925262
ARM,371,1992,0,75000,20,3809.994,3686,1354,0.0004731,4,75000000,1228666.667,20000,1.63%,0.817955108,0.777955108
ARM,371,1993,0,151000,21,2517.194,3731,1419,0.000488,4,151000000,1243666.667,21000,1.69%,0.82072452,0.78072452
ARM,371,1994,0,-9,45,2384.531,3746,1487,0.0007495,4,-9000,1248666.667,45000,3.60%,0.874782746,0.834782746
ARM,371,1995,0,79000,60,2888.06,3759,1558,0.0007545,4,79000000,1253000,60000,4.79%,0.895055552,0.855055552
ARM,371,1996,0,125000,60,2790.462,3764,1633,0.0007698,4,125000000,1254666.667,60000,4.78%,0.894970826,0.854970826
ARM,371,1997,0,138000,60,3077.896,3642,1635,0.0007658,4,138000000,1214000,60000,4.94%,0.897075737,0.857075737
ARM,371,1998,0,151000,50,3125.89,3536,1637,0.0006955,4,151000000,1178666.667,50000,4.24%,0.885929389,0.845929389
ARM,371,1999,0,159000,50,2745.954,3525,1545,0.0006758,4,159000000,1175000,50000,4.26%,0.88612688,0.84612688
ARM,371,2000,0,690000,41,2979.544,3520,1454,0.0006989,4,690000000,1173333.333,41000,3.49%,0.872016822,0.832016822
ARM,371,2001,0,637000,42,2915.697,3214,1362,0.0006911,4,637000000,1071333.333,42000,3.92%,0.879464229,0.839464229
ARM,371,2002,0,700000,44,2564.719,3212,1361,0.0007061,4,700000000,1070666.667,44000,4.11%,0.88285433,0.84285433
